Rank,Card Name,Set,Max Price (USD),Avg Price (USD),Min Price (USD),Listings,1Mo Trend %,6Mo Trend %,12Mo Trend %,Sold Count
1269,"Vivid Voltage Charizard","Unknown Set",19.99,19.99,19.99,2,0,0,0,0
1270,"Japanese Rare Jirachi","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1271,"Pokémon Hitmonchan Base","Base Set",19.99,19.99,19.99,1,0,0,0,0
1272,"Umbreon CSMYC 004/008","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1273,"Base 58/102 PIKACHU","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1274,"2018 Celebration Tin","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1275,"Full Art Charizard","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1276,"Base Set Poliwag","Base Set",19.99,10.62,1.25,2,0,0,0,0
1277,"Full Art Umbreon","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1278,"Vintage Topps Animation","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1279,"Ruby and Sapphire","Unknown Set",19.99,19.99,19.99,8,0,0,0,0
1280,"Pinsir 9/64 Jungle","Jungle",19.99,19.99,19.99,1,0,0,0,0
1281,"Empty Japanese First","Base Set",19.99,19.99,19.99,1,0,0,0,0
1282,"HITMONCHAN 7/102 Base","Base Set",19.99,19.99,19.99,1,0,0,0,0
1283,"MEWTWO 10/102 BASE","Base Set",19.99,19.99,19.99,2,0,0,0,0
1284,"2021 CELEBRATIONS SURFING","Celebrations",19.99,19.99,19.99,1,0,0,0,0
1285,"1999 Mewtwo Rare","Base Set",19.99,19.99,19.99,1,0,0,0,0
1286,"Base Set Doduo!","Base Set",19.99,19.99,19.99,1,0,0,0,0
1287,"Charizard Illustration Grand","Unknown Set",19.99,17.99,15.99,2,0,0,0,0
1288,"Bulbasaur 44/102 Near","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1289,"NECROZMA SM58 Gem","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1290,"Charizard #006 PROMO","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1291,"Magneton Original Base","Base Set",19.99,19.99,19.99,1,0,0,0,0
1292,"Pokémon cards booster","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1293,"Butterfree 33/64 Near","Jungle",19.99,19.99,19.99,1,0,0,0,0
1294,"Rare Misty Trainer","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1295,"Charizard Boundaries Crossed","Unknown Set",19.99,19.99,19.99,1,0,0,0,0
1296,"Squirtle 63/102 Base","Base Set",19.99,19.99,19.99,1,0,0,0,0
1297,"Base Set Dugtrio","Unknown Set",19.98,19.98,19.98,1,0,0,0,0
1298,"Seel 41/102 Base","Base Set",19.97,19.97,19.97,1,0,0,0,0
1299,"Baseball Top Loader","Unknown Set",19.95,19.95,19.95,1,0,0,0,0
1300,"Cards with First","Unknown Set",19.95,19.95,19.95,1,0,0,0,0
1301,"Kabutops Fossil 24/62","Fossil",19.95,19.95,19.95,1,0,0,0,0
1302,"raichu base set","Base Set",19.5,19.5,19.5,1,0,0,0,0
1303,"Pokémon Charizard VSTAR","Crown Zenith",19,19,19,1,0,0,0,0
1304,"Pokémon Lapras 25/62","Fossil",19,19,19,1,0,0,0,0
1305,"Ninetales 13/120 Base","Unknown Set",18.99,18.99,18.99,1,0,0,0,0
1306,"Brand new just","Unknown Set",18.99,18.99,18.99,1,0,0,0,0
1307,"Umbreon Japanese DPBP#164","Unknown Set",18.98,18.98,18.98,2,0,0,0,0
1308,"MAGNETON 26/62 Fossil","Fossil",18.95,18.95,18.95,1,0,0,0,0
1309,"Hitmonchan","Base Set",18.47,8.75,3.65,5,0,0,0,0
1310,"Lt. Surge's Raichu","Gym Challenge",18.39,18.39,18.39,1,0,0,0,0
1311,"Vintage Golem 36/62","Unknown Set",18,18,18,1,0,0,0,0
1312,"EEVEE 51/64 RARE","Jungle",18,18,18,1,0,0,0,0
1313,"Pikachu VMax swsh062","Unknown Set",18,18,18,1,0,0,0,0
1314,"General Mills 25th","Unknown Set",18,18,18,1,0,0,0,0
1315,"Japanese Raichu Rare","Base Set",18,18,18,1,0,0,0,0
1316,"Charizard Rare Japanese","Unknown Set",17.99,17.99,17.99,1,0,0,0,0
1317,"Charmeleon Mint 24/102","Base Set",17.99,17.99,17.99,1,0,0,0,0
1318,"Charizard #006 012/100","Unknown Set",17.99,17.99,17.99,1,0,0,0,0
1319,"Nidoran 57/64 1999","Jungle",17.5,17.5,17.5,1,0,0,0,0
1320,"Giovanni's Nidoking","Gym Challenge",17.35,17.35,17.35,1,0,0,0,0
1321,"Staryu","Unknown Set",17,17,17,1,0,0,0,0
1322,"Pikachu VMAX Full","Unknown Set",17,17,17,1,0,0,0,0
1323,"Charizard Sleeves (no","Unknown Set",17,17,17,1,0,0,0,0
1324,"Pokémon STANDARD SIZE","Unknown Set",16.99,16.99,16.99,1,0,0,0,0
1325,"Pokémon Tabletop Ornament","Unknown Set",16.99,16.99,16.99,1,0,0,0,0
1326,"UNGRADED Base Set","Base Set",16.6,16.6,16.6,1,0,0,0,0
1327,"Battle Deck Box","Unknown Set",16.49,16.49,16.49,1,0,0,0,0
1328,"Haunter Base Set","Base Set",16.41,16.41,16.41,1,0,0,0,0
1329,"Pokémon EMPTY Japanese","Neo Genesis",16.39,16.39,16.39,1,0,0,0,0
1330,"DIY Gold Metal","Unknown Set",16,16,16,1,0,0,0,0
1331,"Pokémon Machamp (8/102)","Base Set",15.99,15.99,15.99,1,0,0,0,0
1332,"Umbreon 64/116 Plasma","Unknown Set",15.99,15.99,15.99,1,0,0,0,0
1333,"Metapod 54/102 Base","Base Set",15.9,15.9,15.9,1,0,0,0,0
1334,"Giovanni's Machamp","Gym Challenge",15.84,15.84,15.84,1,0,0,0,0
1335,"Erika's Vileplume","Gym Heroes",15.81,9.55,5.24,5,0,0,0,0
1336,"Sabrina's Alakazam","Gym Challenge",15.6,15.6,15.6,1,0,0,0,0
1337,"Umbreon 80/149 Sun","Base Set",15.03,15.03,15.03,1,0,0,0,0
1338,"Dark Raichu","Legendary Collection",15.02,15.02,15.02,1,0,0,0,0
1339,"Japanese Umbreon VMax","Unknown Set",15,15,15,1,0,0,0,0
1340,"Charizard SWSH050 Ultra","Unknown Set",15,15,15,1,0,0,0,0
1341,"Meowth 56/64 Jungle","Jungle",15,15,15,1,0,0,0,0
1342,"LOF Pokémon Metal","Unknown Set",15,15,15,1,0,0,0,0
1343,"Umbreon 64/116 Rare","Unknown Set",15,15,15,1,0,0,0,0
1344,"Pikachu VMax 044/185","Unknown Set",15,13.48,11.95,2,0,0,0,0
1345,"Pikachu Vmax Astonishing","Unknown Set",15,15,15,1,0,0,0,0
1346,"1999 jungle rapidash","Jungle",15,15,15,1,0,0,0,0
1347,"Thai Charizard Rare","Unknown Set",15,15,15,1,0,0,0,0
1348,"Pack OFFICIAL Cards","Unknown Set",15,15,15,1,0,0,0,0
1349,"Team Rocket Dark","Team Rocket",15,15,15,1,0,0,0,0
1350,"100% Vintage Pack","Unknown Set",15,15,15,1,0,0,0,0
1351,"Poliwrath No. 062","Base Set",14.99,14.99,14.99,1,0,0,0,0
1352,"Pokémon Electabuzz Base","Base Set",14.99,14.99,14.99,1,0,0,0,0
1353,"Wartortle 42/102 Uncommon","Base Set",14.99,14.99,14.99,1,0,0,0,0
1354,"CHARIZARD 19/189 DARKNESS","Unknown Set",14.99,14.99,14.99,1,0,0,0,0
1355,"Umbreon UR-13 Goddess","Unknown Set",14.99,14.99,14.99,1,0,0,0,0
1356,"NEO GENESIS EXPANSION","Neo Genesis",14.99,14.99,14.99,1,0,0,0,0
1357,"CHARIZARD XY17 BLACK","Unknown Set",14.99,14.99,14.99,1,0,0,0,0
1358,"Charizard 143/S-P Promo","Unknown Set",14.99,14.99,14.99,1,0,0,0,0
1359,"Champions Path Booster","Unknown Set",14.99,14.99,14.99,1,0,0,0,0
1360,"CHARMANDER Base Set","Base Set",14.99,14.99,14.99,1,0,0,0,0
1361,"CROCONAW 31/111 Neo","Neo Genesis",14.99,14.99,14.99,1,0,0,0,0
1362,"1999 Rules ADVANCED","Unknown Set",14.99,14.99,14.99,1,0,0,0,0
1363,"Charmeleon #24/102 1999","Base Set",14.99,14.99,14.99,1,0,0,0,0
1364,"Magmar 36/102 Spanish","Base Set",14.99,14.99,14.99,1,0,0,0,0
1365,"Kingdra (8/111) Rare","Neo Genesis",14.99,14.99,14.99,1,0,0,0,0
1366,"Charizard N/M Japanese","Unknown Set",14.99,14.99,14.99,1,0,0,0,0
1367,"RAICHU 14/62 FOSSIL","Fossil",14.99,14.99,14.99,1,0,0,0,0
1368,"Japanese Totodile Neo","Unknown Set",14.99,14.99,14.99,1,0,0,0,0
1369,"GYARADOS 6/102 Basic","Base Set",14.95,14.95,14.95,1,0,0,0,0
1370,"CHARMANDER 46/102 Base","Base Set",14.95,14.95,14.95,1,0,0,0,0
1371,"Celebrations Pikachu FIGURE","Celebrations",14.95,14.95,14.95,1,0,0,0,0
1372,"Pikachu VMAX JAPANESE","Unknown Set",14.88,14.88,14.88,1,0,0,0,0
1373,"Chansey","Base Set 2",14.56,7.68,4.24,5,0,0,0,0
1374,"zapdos base set","Base Set",14.5,14.5,14.5,1,0,0,0,0
1375,"Charizard PROMO Game","Unknown Set",14.39,14.39,14.39,1,0,0,0,0
1376,"Clefable","Base Set 2",14.2,8.58,4.3,5,0,0,0,0
1377,"Kurama Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1378,"Belle Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1379,"Tanjirou Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1380,"Vegeta Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1381,"Xerneas Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1382,"Pokémon Umbreon-EX Fates","Unknown Set",14,14,14,1,0,0,0,0
1383,"Ultrainstinct Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1384,"Yveltal Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1385,"PHD Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1386,"Mega Gengar Cosplay","Unknown Set",14,14,14,1,0,0,0,0
1387,"Green Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1388,"Ho-Oh Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1389,"Miraidon Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1390,"Albedo Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1391,"Arale Cosplay Pikachu","Unknown Set",14,14,14,1,0,0,0,0
1392,"Japanese Rare Ditto","Unknown Set",13.99,13.99,13.99,1,0,0,0,0
1393,"Rare RegigigasFB Japanese","Unknown Set",13.99,13.99,13.99,1,0,0,0,0
1394,"Umbreon Sun Moon","Base Set",13.99,11.5,9,2,0,0,0,0
1395,"Charizard (SWSH050/281) SWSH","Unknown Set",13.95,13.95,13.95,1,0,0,0,0
1396,"Charizard 9/68 Ultra","Unknown Set",13.5,13.5,13.5,1,0,0,0,0
1397,"Japanese Ho-Oh 010/P","Unknown Set",13.29,13.29,13.29,1,0,0,0,0
1398,"Evolutions Codes Online","Unknown Set",13,13,13,1,0,0,0,0
1399,"SEALED 25th Anniversary","Unknown Set",13,9.5,7,4,0,0,0,0
1400,"25th Celebrations Complete","Celebrations",13,13,13,1,0,0,0,0
1401,"Pikachu VMAX CoroCoro","Unknown Set",13,13,13,1,0,0,0,0
1402,"1-Poliwrath 13/102 Base","Base Set",12.99,12.99,12.99,1,0,0,0,0
1403,"Sticker MARUMIYA Mimikyu","Unknown Set",12.99,12.99,12.99,1,0,0,0,0
1404,"Pokémon Radiant Charizard","Crown Zenith",12.99,12.99,12.99,1,0,0,0,0
1405,"Machamp Base Set","Base Set",12.99,12.99,12.99,1,0,0,0,0
1406,"Charizard SM211 Sun","Unknown Set",12.99,12.99,12.99,1,0,0,0,0
1407,"Magneton 9/102 Base","Base Set",12.99,12.99,12.99,1,0,0,0,0
1408,"EX-MT Turtonator 131/145","Unknown Set",12.99,12.99,12.99,1,0,0,0,0
1409,"Kingler 38/62 Italian","Fossil",12.99,12.99,12.99,1,0,0,0,0
1410,"Chilling Reign Uncommon","Unknown Set",12.99,12.99,12.99,1,0,0,0,0
1411,"Charizard ULTRA RARE","Brilliant Stars",12.98,12.98,12.98,1,0,0,0,0
1412,"Spiritomb Japanese Nintendo","Unknown Set",12.98,12.98,12.98,1,0,0,0,0
1413,"Celebrations 25th Anniversary","Celebrations",12.95,12.95,12.95,1,0,0,0,0
1414,"3x) Japanese VMAX","Unknown Set",12.95,12.95,12.95,1,0,0,0,0
1415,"Lugia VSTAR (Secret) (202)","SWSH12: Silver Tempest",12.83,12.83,12.83,1,0,0,0,0
1416,"Hidden Fates Codes","Unknown Set",12.75,12.75,12.75,1,0,0,0,0
1417,"Dragonair Base Set","Base Set",12.13,12.13,12.13,1,0,0,0,0
1418,"Mystery Bags (25","Unknown Set",12,12,12,1,0,0,0,0
1419,"Japanese DP4 DPBP#164","Unknown Set",12,12,12,1,0,0,0,0
1420,"Ekans 56/82 Team","Team Rocket",12,7.25,2.5,2,0,0,0,0
1421,"UNIFIED MINDS ONLINE","Unknown Set",12,12,12,1,0,0,0,0
1422,"Hidden Fates PTCGO","Unknown Set",12,12,12,1,0,0,0,0
1423,"Promo Cards Charizard","Unknown Set",12,11,10,2,0,0,0,0
1424,"Gastly 50/102 1999","Base Set",12,12,12,1,0,0,0,0
1425,"Japanese Zapdos Rare","Base Set",12,12,12,1,0,0,0,0
1426,"Booster Pack Codes","Unknown Set",11.99,11.99,11.99,1,0,0,0,0
1427,"Pokémon Gym Challenge","Gym Challenge",11.99,8.24,4.99,4,0,0,0,0
1428,"Flying Pikachu VMAX","Celebrations",11.99,8.5,5,2,0,0,0,0
1429,"Palkia Galaxy Team","Unknown Set",11.99,11.99,11.99,1,0,0,0,0
1430,"Charizard SM211 Hidden","Unknown Set",11.99,11,10,2,0,0,0,0
1431,"DARK KADABRA 39/82","Team Rocket",11.95,11.95,11.95,1,0,0,0,0
1432,"2016 Evolutions Pikachu","Unknown Set",11.95,11.95,11.95,1,0,0,0,0
1433,"Vaporeon SM172 Holofoil","Unknown Set",11.91,11.91,11.91,1,0,0,0,0
1434,"Pikachu Vmax Mint","Unknown Set",11.55,11.55,11.55,1,0,0,0,0
1435,"Pokémon Gyarados Base","Base Set",11.5,11.5,11.5,1,0,0,0,0
1436,"Regidrago V (Alternate Full Art)","SWSH12: Silver Tempest",11.33,11.33,11.33,1,0,0,0,0
1437,"Cynthia Black Metal","Unknown Set",11.22,11.22,11.22,1,0,0,0,0
1438,"BELLSPROUT 49/64 1999","Jungle",10.99,10.99,10.99,1,0,0,0,0
1439,"Umbreon 047/069 S6a","Unknown Set",10.99,10.99,10.99,1,0,0,0,0
1440,"Umbreon 80/149 Ultra","Unknown Set",10.99,10,9,2,0,0,0,0
1441,"First Edition Sandshrew","Unknown Set",10.98,10.98,10.98,1,0,0,0,0
1442,"Absol Japanese Nintendo","Unknown Set",10.98,10.98,10.98,1,0,0,0,0
1443,"Aggron Japanese Nintendo","Unknown Set",10.98,10.98,10.98,1,0,0,0,0
1444,"Charizard 003/053 SM6a","Unknown Set",10.95,10.95,10.95,1,0,0,0,0
1445,"Nidorino 37/102 Base","Base Set",10.95,10.95,10.95,1,0,0,0,0
1446,"DEWGONG 25/102 Base","Base Set",10.95,10.95,10.95,1,0,0,0,0
1447,"Japanese Umbreon 100/184","Unknown Set",10.8,10.8,10.8,1,0,0,0,0
1448,"Magikarp Base Set","Base Set",10.7,10.7,10.7,1,0,0,0,0
1449,"Pikachu (Red Cheeks)","Base Set (Shadowless)",10.7,10.7,10.7,1,0,0,0,0
1450,"Here Comes Team Rocket! (15)","Team Rocket",10.41,10.41,10.41,1,0,0,0,0
1451,"Pikachu VMAX 265/S-P","Unknown Set",10.34,10.34,10.34,1,0,0,0,0
1452,"Squirtle Base Set","Base Set",10.25,10.25,10.25,1,0,0,0,0
1453,"Lt. Surge's Electabuzz (6)","Gym Heroes",10.1,10.1,10.1,1,0,0,0,0
1454,"GOLEM 36/62 Rare","Fossil",10,10,10,1,0,0,0,0
1455,"Pokémon Pikachu Sword","Brilliant Stars",10,9.9,9.8,2,0,0,0,0
1456,"Nosferapti Fossil Set","Fossil",10,10,10,1,0,0,0,0
1457,"Darkness Ablaze #19","Unknown Set",10,10,10,1,0,0,0,0
1458,"General Mills Promo","Unknown Set",10,10,10,1,0,0,0,0
1459,"JYNX 31/64 Neo","Neo Revelation",10,10,10,1,0,0,0,0
1460,"Pikachu 58/102 Mint","Base Set",10,10,10,1,0,0,0,0
1461,"Japanese lot LOT","Unknown Set",10,10,10,1,0,0,0,0
1462,"Evolving Skies Online","Evolving Skies",10,10,10,1,0,0,0,0
1463,"booster packs best","Unknown Set",10,10,10,1,0,0,0,0
1464,"Eevee Heroes Umbreon","Unknown Set",10,10,10,1,0,0,0,0
1465,"Seadra #42/62 Fossil","Fossil",10,10,10,1,0,0,0,0
1466,"1999 Ivysaur 30/102","Unknown Set",10,10,10,1,0,0,0,0
1467,"Nidoran 57/64 Team","Team Rocket",10,10,10,1,0,0,0,0
1468,"LEAFON VMAX 8/203","Evolving Skies",9.99,9.99,9.99,1,0,0,0,0
1469,"Pokémon Charizard Vivid","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1470,"Pokémon Charizard 010/078","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1471,"Pikachu Full Art","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1472,"CHARIZARD 9/68 HIDDEN","Unknown Set",9.99,7.49,4.99,2,0,0,0,0
1473,"Hitmonchan 7/102 Unlimited","Base Set",9.99,9.99,9.99,1,0,0,0,0
1474,"Kangaskhan 5/64 Base","Base Set",9.99,9.99,9.99,1,0,0,0,0
1475,"1999 Tauros 47/64","Jungle",9.99,9.99,9.99,1,0,0,0,0
1476,"Flying Pikachu VMax","Celebrations",9.99,9,8,2,0,0,0,0
1477,"Umbreon 94/203- Ultra","Evolving Skies",9.99,9.99,9.99,1,0,0,0,0
1478,"CHARIZARD SWSH:03 DARKNESS","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1479,"online charizard evolutions","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1480,"Magneton No. 082","Base Set",9.99,9.99,9.99,1,0,0,0,0
1481,"CHARIZARD SM211 BLACK","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1482,"Roserade Pt2 Rising","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1483,"Charmeleon 24/102 Uncommon","Base Set",9.99,9.99,9.99,1,0,0,0,0
1484,"Sceptile Stormfront 005/092","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1485,"RADIANT CHARIZARD 20/159","Crown Zenith",9.99,9.99,9.99,1,0,0,0,0
1486,"Pokémon Charizard Black","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1487,"Japanese Rare Charizard","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1488,"Umbreon 120/214 Lost","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1489,"Giratina 039/050 Foil","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1490,"Charizard XY29 Promos","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1491,"PIKACHU VMAX Vivid","Unknown Set",9.99,9.99,9.99,1,0,0,0,0
1492,"Umbreon Japanese Game","Unknown Set",9.98,9.98,9.98,1,0,0,0,0
1493,"CHARMELEON 24/102 Base","Base Set",9.95,9.95,9.95,1,0,0,0,0
1494,"1999 Vintage WOTC","Base Set",9.95,5.31,2.49,3,0,0,0,0
1495,"100 Magic Pokémon","Unknown Set",9.95,9.95,9.95,1,0,0,0,0
1496,"Pikachu VMAX (44/203)","Unknown Set",9.95,9.95,9.95,1,0,0,0,0
1497,"🔰⚡️PIKACHU Base Set","Base Set",9.88,9.88,9.88,1,0,0,0,0
1498,"Japanese Pikachu VMAX","Unknown Set",9.8,9.8,9.8,1,0,0,0,0
1499,"Giovanni's Persian","Gym Challenge",9.69,9.69,9.69,1,0,0,0,0
1500,"Ivysaur NM/LP Base","Base Set",9.49,9.49,9.49,1,0,0,0,0
1501,"Umbreon 80/149 Ultra","Base Set",9.44,9.44,9.44,1,0,0,0,0
1502,"Umbreon Eevee Heroes","Unknown Set",9.25,9.25,9.25,1,0,0,0,0
1503,"2017 Umbreon Sun","Base Set",9.13,9.13,9.13,1,0,0,0,0
1504,"Pokémon Vivid Voltage","Unknown Set",9,7.75,6.5,2,0,0,0,0
1505,"Pokémon Champion's Path","Unknown Set",9,9,9,1,0,0,0,0
1506,"SHINING LEGENDS BOOSTER","Unknown Set",9,9,9,1,0,0,0,0
1507,"Golduck 35/62 Fossil","Fossil",8.99,8.99,8.99,1,0,0,0,0
1508,"10x GUST WIND","Base Set",8.99,8.99,8.99,1,0,0,0,0
1509,"Charmander 46/102 1999","Base Set",8.99,8.99,8.99,1,0,0,0,0
1510,"Machoke 34/102 Base","Base Set",8.99,4.99,0.99,2,0,0,0,0
1511,"SLOWBRO 43/62 Fossil","Fossil",8.95,8.95,8.95,1,0,0,0,0
1512,"Base Set UN-COMMON","Base Set",8.95,8.95,8.95,1,0,0,0,0
1513,"PIKACHU 43/192-VIVID VOLTAGE","Unknown Set",8.5,8.5,8.5,1,0,0,0,0
1514,"Pokémon Sword and","Unknown Set",8,8,8,1,0,0,0,0
1515,"2021 Celebrations 25th","Celebrations",8,6.81,3.75,4,0,0,0,0
1516,"Champions Path Elite","Unknown Set",8,8,8,1,0,0,0,0
1517,"MINT Naminori Pikachu","Unknown Set",8,8,8,1,0,0,0,0
1518,"Charizard 025/185 MINT","Unknown Set",8,8,8,1,0,0,0,0
1519,"Japanese Charizard 001/021","Unknown Set",8,8,8,1,0,0,0,0
1520,"Totodile Neo Destiny","Neo Destiny",7.99,7.99,7.99,1,0,0,0,0
1521,"Pikachu Astonishing Voltecker","Unknown Set",7.99,7.99,7.99,1,0,0,0,0
1522,"Squirtle 1999 Base","Base Set",7.99,7.99,7.99,1,0,0,0,0
1523,"Black Star Promos,","Unknown Set",7.99,7.99,7.99,1,0,0,0,0
1524,"Pokémon Charizard Keychain","Unknown Set",7.99,7.99,7.99,1,0,0,0,0
1525,"Pikachu VMAX RRR","Unknown Set",7.99,5.49,2.99,2,0,0,0,0
1526,"Tangrowth DP4 Great","Unknown Set",7.99,6.49,4.99,2,0,0,0,0
1527,"Sleeves (65) pack","Unknown Set",7.99,7.99,7.99,1,0,0,0,0
1528,"Arcanine 23/102 Base","Base Set",7.99,7.99,7.99,1,0,0,0,0
1529,"SUN MOON Starter","Unknown Set",7.98,7.98,7.98,1,0,0,0,0
1530,"Jigglypuff Jungle 54/64","Jungle",7.97,7.97,7.97,1,0,0,0,0
1531,"PIDGEY 57/102 Base","Base Set",7.95,7.95,7.95,1,0,0,0,0
1532,"Umbreon ULTRA RARE","Evolving Skies",7.88,7.88,7.88,1,0,0,0,0
1533,"Dratini Team Rocket","Team Rocket",7.55,7.55,7.55,1,0,0,0,0
1534,"Pikachu VMAX Rainbow","Unknown Set",7.5,7.5,7.5,1,0,0,0,0
1535,"Base Set 1999","Base Set",7.19,7.19,7.19,1,0,0,0,0
1536,"Golbat Neo Base","Unknown Set",7.06,7.06,7.06,1,0,0,0,0
1537,"Umbreon 094/203 Evolving","Evolving Skies",7,5.2,3,5,0,0,0,0
1538,"2020 Charizard Max","Unknown Set",7,7,7,1,0,0,0,0
1539,"celebrations Flying Pikachu","Celebrations",7,7,7,1,0,0,0,0
1540,"Japanese SM6a Charizard","Unknown Set",7,7,7,1,0,0,0,0
1541,"custom booster pack","Unknown Set",7,7,7,1,0,0,0,0
1542,"Evolutions Booster Pack","Unknown Set",7,7,7,1,0,0,0,0
1543,"Umbreon 94/203 Glaceon","Evolving Skies",7,7,7,1,0,0,0,0
1544,"Umbreon Vmax 101/184","Unknown Set",7,7,7,1,0,0,0,0
1545,"Machoke 34/102 Uncommon","Base Set",6.99,6.99,6.99,1,0,0,0,0
1546,"Unown 48/75 Neo","Neo Discovery",6.99,6.99,6.99,1,0,0,0,0
1547,"SM2 Guardians Rising","Unknown Set",6.99,6.99,6.99,1,0,0,0,0
1548,"Murkrow 46/64 Neo","Neo Revelation",6.99,6.99,6.99,1,0,0,0,0
1549,"Special Collection Pikachu","Unknown Set",6.99,6.99,6.99,1,0,0,0,0
1550,"SHIPS SAME DAY","Unknown Set",6.99,6.99,6.99,1,0,0,0,0
1551,"Charmeleon NM/LP Base","Base Set",6.99,6.99,6.99,1,0,0,0,0
1552,"PSYDUCK 53/62 Fossil","Fossil",6.95,6.95,6.95,1,0,0,0,0
1553,"VULPIX 68/102 Base","Base Set",6.95,6.95,6.95,1,0,0,0,0
1554,"Pokémon Combusken 29/108","Unknown Set",6.79,6.79,6.79,1,0,0,0,0
1555,"2021 Celebrations Flying","Celebrations",6.42,6.42,6.42,1,0,0,0,0
1556,"Ekans 50hp 56/82","Team Rocket",6.36,6.36,6.36,1,0,0,0,0
1557,"Japanese Pikachu 030/100","Unknown Set",6,6,6,1,0,0,0,0
1558,"CHARIZARD 025/185 Mint/nm","Unknown Set",6,6,6,1,0,0,0,0
1559,"Pokémon Pikachu Vivid","Unknown Set",6,2.68,1.2,4,0,0,0,0
1560,"Japanese Pikachu 005/015","Unknown Set",6,6,6,1,0,0,0,0
1561,"Pokémon Umbreon VMAX","Unknown Set",5.99,5.99,5.99,1,0,0,0,0
1562,"Surge's Voltorb 86/132","Gym Challenge",5.99,5.99,5.99,1,0,0,0,0
1563,"2011 BLACK WHITE","Base Set",5.99,5.99,5.99,1,0,0,0,0
1564,"Magnezone Stormfront 068/092","Unknown Set",5.99,5.99,5.99,1,0,0,0,0
1565,"CHARMELEON 1999 Base","Base Set",5.99,5.99,5.99,1,0,0,0,0
1566,"2000 NEO REVELATION","Neo Revelation",5.99,5.99,5.99,1,0,0,0,0
1567,"Celebrations Surfing Pikachu","Celebrations",5.99,5.99,5.99,1,0,0,0,0
1568,"(10) Vintage WOTC","Unknown Set",5.97,5.97,5.97,1,0,0,0,0
1569,"2006 Pokémon Holon","Unknown Set",5.95,4.45,2.95,2,0,0,0,0
1570,"2007 Pokémon Diamond","Unknown Set",5.95,5.95,5.95,1,0,0,0,0
1571,"Charizard RARE 025/185","Unknown Set",5.88,5.88,5.88,1,0,0,0,0
1572,"IVYSAUR 44/130 Base","Base Set",5.85,5.85,5.85,1,0,0,0,0
1573,"Japanese Dusknoir 372/Sm-p","Unknown Set",5.67,5.67,5.67,1,0,0,0,0
1574,"Nidoran Jungle 57/64","Jungle",5.31,5.31,5.31,1,0,0,0,0
1575,"PIKACHU Single Cards","Unknown Set",5.2,5.2,5.2,1,0,0,0,0
1576,"cards assorted "booster","Base Set",5,5,5,1,0,0,0,0
1577,"Pokémon Base Set","Base Set",5,5,5,1,0,0,0,0
1578,"Celebrations Pick your","Celebrations",5,5,5,1,0,0,0,0
1579,"Morty's Dusknoir CHR","Unknown Set",5,5,5,1,0,0,0,0
1580,"Pikachu SWSH061 Shining","Unknown Set",5,5,5,1,0,0,0,0
1581,"Crimson Invasion Online","Unknown Set",5,5,5,1,0,0,0,0
1582,"Steam Siege Online","Unknown Set",5,5,5,1,0,0,0,0
1583,"Cards Lot ULTRA","Unknown Set",4.99,4.99,4.99,1,0,0,0,0
1584,"PIKACHU 86/264 FUSION","Fusion Strike",4.99,4.99,4.99,1,0,0,0,0
1585,"Base Set Abra","Base Set",4.99,3.12,1.25,2,0,0,0,0
