Name,Set,Rarity,RarityWeight,MarketPrice,CurrentPrice,ListingCount,ProductURL,ImageURL
"Prize Pack Series Cards","Pokemon Products (Paginated)","",null,"0.18","0.14","17","https://www.tcgplayer.com/product/493105/pokemon-prize-pack-series-cards-code-card-play-pokemon-prize-pack-series-one?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"0.18","0.14","1407","https://www.tcgplayer.com/product/550126/pokemon-sv06-twilight-masquerade-alakazam?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV09: Journey Together","Pokemon Search (All)","",null,"0.18","0.14","1591278","https://www.tcgplayer.com/product/623543/pokemon-sv09-journey-together-ns-reshiram-116-159?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Prismatic Evolutions","All Pokemon Products","",null,"0.18","0.14","1903","https://www.tcgplayer.com/product/610456/pokemon-sv-prismatic-evolutions-buddy-buddy-poffin?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Paldean Fates","SV: Paldean Fates","",null,"0.18","0.12","1607","https://www.tcgplayer.com/product/534451/pokemon-sv-paldean-fates-rare-candy?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Complete Catalog (30,120+ cards)","",null,"0.18","0.11","1821153","https://www.tcgplayer.com/product/632846/pokemon-sv10-destined-rivals-team-rockets-spidops-020-182?page=1","https://tcgplayer-cdn.tcgplayer.com/product/632846_in_200x200.jpg"
"SWSH10: Astral Radiance","Pokemon Search (All)","",null,"0.18","0.11","855","https://www.tcgplayer.com/product/272398/pokemon-swsh10-astral-radiance-hisuian-heavy-ball?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Pokemon GO","Pokemon Search (All)","",null,"0.18","0.1","1082","https://www.tcgplayer.com/product/276946/pokemon-pokemon-go-pikachu-27?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV03: Obsidian Flames","Pokemon Search (All)","",null,"0.18","0.1","197834","https://www.tcgplayer.com/product/509884/pokemon-sv03-obsidian-flames-paldean-clodsire-128-197?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"0.18","0.1","1237","https://www.tcgplayer.com/product/632978/pokemon-sv10-destined-rivals-team-rockets-transceiver?page=1","https://tcgplayer-cdn.tcgplayer.com/product/632978_in_200x200.jpg"
"SV: Scarlet & Violet 151","Pokemon Search (All)","",null,"0.18","0.1","1628","https://www.tcgplayer.com/product/516710/pokemon-sv-scarlet-and-violet-151-dratini?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH09: Brilliant Stars","Pokemon Search (All)","",null,"0.18","0.1","880","https://www.tcgplayer.com/product/263787/pokemon-swsh09-brilliant-stars-alcremie?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV09: Journey Together","Pokemon Complete Catalog (30,120+ cards)","",null,"0.18","0.09","1194","https://www.tcgplayer.com/product/623522/pokemon-sv09-journey-together-tyranitar?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Paldean Fates","SV: Paldean Fates","",null,"0.18","0.09","911292","https://www.tcgplayer.com/product/534183/pokemon-sv-paldean-fates-mimikyu-037-091?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH08: Fusion Strike","Pokemon Search (All)","",null,"0.18","0.09","716","https://www.tcgplayer.com/product/253349/pokemon-swsh08-fusion-strike-latias?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH08: Fusion Strike","Pokemon Search (All)","",null,"0.18","0.09","825","https://www.tcgplayer.com/product/253351/pokemon-swsh08-fusion-strike-latios?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"XY - Steam Siege","Pokemon Products (Paginated)","",null,"0.18","0.09","399","https://www.tcgplayer.com/product/121205/pokemon-xy-steam-siege-marill?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Celebrations","Pokemon Complete Catalog (30,120+ cards)","",null,"0.18","0.07","1216","https://www.tcgplayer.com/product/250302/pokemon-celebrations-palkia?page=1","https://tcgplayer-cdn.tcgplayer.com/product/250302_in_200x200.jpg"
"SV: Scarlet & Violet 151","Pokemon Search (All)","",null,"0.18","0.07","1085","https://www.tcgplayer.com/product/502563/pokemon-sv-scarlet-and-violet-151-kakuna?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH06: Chilling Reign","Pokemon Complete Catalog (30,120+ cards)","",null,"0.18","0.06","882","https://www.tcgplayer.com/product/241762/pokemon-swsh06-chilling-reign-kubfu?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Celebrations","Pokemon Complete Catalog (30,120+ cards)","",null,"0.18","0.05","1172","https://www.tcgplayer.com/product/250296/pokemon-celebrations-dialga?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SM Base Set","Pokemon Products (Paginated)","",null,"0.18","0.05","754","https://www.tcgplayer.com/product/127006/pokemon-sm-base-set-timer-ball?page=1","https://tcgplayer-cdn.tcgplayer.com/product/127006_in_200x200.jpg"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"0.18","0.05","1021","https://www.tcgplayer.com/product/630821/pokemon-sv10-destined-rivals-team-rockets-mimikyu?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH04: Vivid Voltage","Pokemon Search (All)","",null,"0.18","0.05","805","https://www.tcgplayer.com/product/226586/pokemon-swsh04-vivid-voltage-eevee?page=1","https://tcgplayer-cdn.tcgplayer.com/product/226586_in_200x200.jpg"
"SWSH05: Battle Styles","Pokemon Search (All)","",null,"0.18","0.05","680","https://www.tcgplayer.com/product/234199/pokemon-swsh05-battle-styles-zubat?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Pokemon GO","Pokemon Search (All)","",null,"0.18","0.04","1063","https://www.tcgplayer.com/product/276973/pokemon-pokemon-go-eevee?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH07: Evolving Skies","Pokemon Search (All)","",null,"0.18","0.03","1271","https://www.tcgplayer.com/product/246895/pokemon-swsh07-evolving-skies-mareep?page=1","https://tcgplayer-cdn.tcgplayer.com/product/246895_in_200x200.jpg"
"XY - Evolutions","Pokemon Search (All)","",null,"0.18","0.03","650","https://www.tcgplayer.com/product/124081/pokemon-xy-evolutions-farfetchd?page=1","https://tcgplayer-cdn.tcgplayer.com/product/124081_in_200x200.jpg"
"SV05: Temporal Forces","Pokemon Search (All)","",null,"0.18","0.02","1078","https://www.tcgplayer.com/product/542796/pokemon-sv05-temporal-forces-raichu?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Products (Paginated)","",null,"0.18","0.01","1310","https://www.tcgplayer.com/product/632936/pokemon-sv10-destined-rivals-team-rockets-sneasel?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Black Bolt","Pokemon Complete Catalog (30,120+ cards)","",null,"0.18","0.01","766","https://www.tcgplayer.com/product/642706/pokemon-sv-black-bolt-victini-poke-ball-pattern?page=1","https://tcgplayer-cdn.tcgplayer.com/product/642706_in_200x200.jpg"
"SV04: Paradox Rift","Paradox Rift","",null,"0.17","0.15","1620","https://www.tcgplayer.com/product/523844/pokemon-sv04-paradox-rift-earthen-vessel?page=1","https://tcgplayer-cdn.tcgplayer.com/product/523844_in_200x200.jpg"
"SV09: Journey Together","Pokemon Search (All)","",null,"0.17","0.15","159863","https://www.tcgplayer.com/product/623573/pokemon-sv09-journey-together-brocks-scouting-146-159?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Prismatic Evolutions","Pokemon Search (All)","",null,"0.17","0.15","1380","https://www.tcgplayer.com/product/610360/pokemon-sv-prismatic-evolutions-leafeon?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV05: Temporal Forces","Temporal Forces","",null,"0.17","0.14","915","https://www.tcgplayer.com/product/542673/pokemon-sv05-temporal-forces-perilous-jungle?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV07: Stellar Crown","Stellar Crown","",null,"0.17","0.14","1421232","https://www.tcgplayer.com/product/567390/pokemon-sv07-stellar-crown-crispin-133-142?page=1","https://tcgplayer-cdn.tcgplayer.com/product/567390_in_200x200.jpg"
"SV07: Stellar Crown","Stellar Crown","",null,"0.17","0.14","142852","https://www.tcgplayer.com/product/567276/pokemon-sv07-stellar-crown-joltik-050-142?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Prismatic Evolutions","Pokemon Complete Catalog (30,120+ cards)","",null,"0.17","0.14","1361","https://www.tcgplayer.com/product/610384/pokemon-sv-prismatic-evolutions-jolteon?page=1","https://tcgplayer-cdn.tcgplayer.com/product/610384_in_200x200.jpg"
"SV: Prismatic Evolutions","Pokemon Search (All)","",null,"0.17","0.13","2362","https://www.tcgplayer.com/product/610359/pokemon-sv-prismatic-evolutions-budew?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Complete Catalog (30,120+ cards)","",null,"0.17","0.13","1490","https://www.tcgplayer.com/product/515957/pokemon-sv-scarlet-and-violet-151-raichu?page=1","https://tcgplayer-cdn.tcgplayer.com/product/515957_in_200x200.jpg"
"SV: Scarlet & Violet 151","Pokemon Complete Catalog (30,120+ cards)","",null,"0.17","0.13","1651450","https://www.tcgplayer.com/product/516024/pokemon-sv-scarlet-and-violet-151-nidoking-034-165?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Blister Exclusives","Pokemon Search (All)","",null,"0.17","0.1","607","https://www.tcgplayer.com/product/245146/pokemon-blister-exclusives-applin-020-192-cosmos-holo?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV06: Twilight Masquerade","Pokemon Products (Paginated)","",null,"0.17","0.1","1058","https://www.tcgplayer.com/product/550098/pokemon-sv06-twilight-masquerade-glaceon?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Prismatic Evolutions","All Pokemon Products","",null,"0.17","0.1","2058","https://www.tcgplayer.com/product/610461/pokemon-sv-prismatic-evolutions-earthen-vessel?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH01: Sword & Shield Base Set","Pokemon Products (Paginated)","",null,"0.17","0.1","762","https://www.tcgplayer.com/product/208513/pokemon-swsh01-sword-and-shield-base-set-rare-candy?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH03: Darkness Ablaze","Pokemon Products (Paginated)","",null,"0.17","0.1","823","https://www.tcgplayer.com/product/219269/pokemon-swsh03-darkness-ablaze-bird-keeper?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH07: Evolving Skies","Pokemon Search (All)","",null,"0.17","0.1","1011","https://www.tcgplayer.com/product/246847/pokemon-swsh07-evolving-skies-eevee?page=1","https://tcgplayer-cdn.tcgplayer.com/product/246847_in_200x200.jpg"
"SWSH07: Evolving Skies","Pokemon Search (All)","",null,"0.17","0.1","1113","https://www.tcgplayer.com/product/246921/pokemon-swsh07-evolving-skies-appletun?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH10: Astral Radiance","Pokemon Search (All)","",null,"0.17","0.1","810","https://www.tcgplayer.com/product/272214/pokemon-swsh10-astral-radiance-shaymin?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH10: Astral Radiance","Pokemon Search (All)","",null,"0.17","0.1","972","https://www.tcgplayer.com/product/272244/pokemon-swsh10-astral-radiance-hisuian-basculegion?page=1","https://tcgplayer-cdn.tcgplayer.com/product/272244_in_200x200.jpg"
"SV02: Paldea Evolved","Pokemon Search (All)","",null,"0.17","0.09","1931437","https://www.tcgplayer.com/product/497471/pokemon-sv02-paldea-evolved-baxcalibur-060-193?page=1","https://tcgplayer-cdn.tcgplayer.com/product/497471_in_200x200.jpg"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"0.17","0.09","1102","https://www.tcgplayer.com/product/632981/pokemon-sv10-destined-rivals-tm-machine?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Shining Legends","Pokemon Products (Paginated)","",null,"0.17","0.09","314","https://www.tcgplayer.com/product/146686/pokemon-shining-legends-minun?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV01: Scarlet & Violet Base Set","Pokemon Products (Paginated)","",null,"0.17","0.08","1981436","https://www.tcgplayer.com/product/488089/pokemon-sv01-scarlet-and-violet-base-set-penny-183-198?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Complete Catalog (30,120+ cards)","",null,"0.17","0.08","1219","https://www.tcgplayer.com/product/632980/pokemon-sv10-destined-rivals-team-rockets-watchtower?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Complete Catalog (30,120+ cards)","",null,"0.17","0.08","1821281","https://www.tcgplayer.com/product/632861/pokemon-sv10-destined-rivals-blaziken-042-182?page=1","https://tcgplayer-cdn.tcgplayer.com/product/632861_in_200x200.jpg"
"SV: Scarlet & Violet 151","Pokemon Complete Catalog (30,120+ cards)","",null,"0.17","0.08","1651717","https://www.tcgplayer.com/product/516685/pokemon-sv-scarlet-and-violet-151-mr-mime-122-165?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH01: Sword & Shield Base Set","Pokemon Search (All)","",null,"0.17","0.08","901","https://www.tcgplayer.com/product/208511/pokemon-swsh01-sword-and-shield-base-set-quick-ball?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH01: Sword & Shield Base Set","Pokemon Search (All)","",null,"0.17","0.08","697","https://www.tcgplayer.com/product/208500/pokemon-swsh01-sword-and-shield-base-set-ordinary-rod?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH08: Fusion Strike","Pokemon Search (All)","",null,"0.17","0.08","1298","https://www.tcgplayer.com/product/253091/pokemon-swsh08-fusion-strike-battle-vip-pass?page=1","https://tcgplayer-cdn.tcgplayer.com/product/253091_in_200x200.jpg"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"0.17","0.07","1459","https://www.tcgplayer.com/product/550107/pokemon-sv06-twilight-masquerade-walking-wake?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Pokemon Search (All)","",null,"0.17","0.06","1931110","https://www.tcgplayer.com/product/497475/pokemon-sv02-paldea-evolved-raichu-064-193?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV08: Surging Sparks","Pokemon Complete Catalog (30,120+ cards)","",null,"0.17","0.05","1727","https://www.tcgplayer.com/product/589918/pokemon-sv08-surging-sparks-dialga?page=1","https://tcgplayer-cdn.tcgplayer.com/product/589918_in_200x200.jpg"
"SV08: Surging Sparks","Pokemon Complete Catalog (30,120+ cards)","",null,"0.17","0.05","1717","https://www.tcgplayer.com/product/590017/pokemon-sv08-surging-sparks-palkia?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Complete Catalog (30,120+ cards)","",null,"0.17","0.05","1707","https://www.tcgplayer.com/product/632966/pokemon-sv10-destined-rivals-energy-recycler?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Products (Paginated)","",null,"0.17","0.05","1324","https://www.tcgplayer.com/product/632892/pokemon-sv10-destined-rivals-team-rockets-wobbuffet?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"0.17","0.05","831","https://www.tcgplayer.com/product/632923/pokemon-sv10-destined-rivals-team-rockets-nidorina?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"0.17","0.05","1206","https://www.tcgplayer.com/product/632870/pokemon-sv10-destined-rivals-buizel?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Shining Fates","Pokemon Search (All)","",null,"0.17","0.05","935","https://www.tcgplayer.com/product/232528/pokemon-shining-fates-eevee?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV01: Scarlet & Violet Base Set","Pokemon Complete Catalog (30,120+ cards)","",null,"0.17","0.01","1981385","https://www.tcgplayer.com/product/488080/pokemon-sv01-scarlet-and-violet-base-set-jacq-175-198?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Pokemon Complete Catalog (30,120+ cards)","",null,"0.17","0.01","1931495","https://www.tcgplayer.com/product/497596/pokemon-sv02-paldea-evolved-tyranitar-135-193?page=1","https://tcgplayer-cdn.tcgplayer.com/product/497596_in_200x200.jpg"
"SV08: Surging Sparks","Pokemon Complete Catalog (30,120+ cards)","",null,"0.16","0.16","783","https://www.tcgplayer.com/product/589955/pokemon-sv08-surging-sparks-gimmighoul?page=1","https://tcgplayer-cdn.tcgplayer.com/product/589955_in_200x200.jpg"
"Prize Pack Series Cards","Pokemon Search (All)","",null,"0.16","0.15","309","https://www.tcgplayer.com/product/515469/pokemon-prize-pack-series-cards-electric-generator?page=1","https://tcgplayer-cdn.tcgplayer.com/product/515469_in_200x200.jpg"
"Pokemon GO","Pokemon Search (All)","",null,"0.16","0.14","630","https://www.tcgplayer.com/product/274434/pokemon-pokemon-go-ivysaur?page=1","https://tcgplayer-cdn.tcgplayer.com/product/274434_in_200x200.jpg"
"Prize Pack Series Cards","Pokemon Search (All)","",null,"0.16","0.14","311","https://www.tcgplayer.com/product/619149/pokemon-prize-pack-series-cards-noctowl?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV03: Obsidian Flames","Obsidian Flames","",null,"0.16","0.14","1320","https://www.tcgplayer.com/product/509788/pokemon-sv03-obsidian-flames-town-store?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV04: Paradox Rift","Pokemon Search (All)","",null,"0.16","0.14","182960","https://www.tcgplayer.com/product/523799/pokemon-sv04-paradox-rift-brute-bonnet-123-182?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Trick or Trade BOOster Bundle 2023","Pokemon Search (All)","",null,"0.16","0.14","355","https://www.tcgplayer.com/product/515672/pokemon-trick-or-trade-booster-bundle-2023-mimikyu?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Paldean Fates","SV: Paldean Fates","",null,"0.16","0.13","1147","https://www.tcgplayer.com/product/534453/pokemon-sv-paldean-fates-ultra-ball?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH01: Sword & Shield Base Set","Pokemon Search (All)","",null,"0.16","0.13","489","https://www.tcgplayer.com/product/208396/pokemon-swsh01-sword-and-shield-base-set-munna?page=1","https://tcgplayer-cdn.tcgplayer.com/product/208396_in_200x200.jpg"
"SV: Scarlet & Violet 151","Pokemon Complete Catalog (30,120+ cards)","",null,"0.16","0.12","1066","https://www.tcgplayer.com/product/516686/pokemon-sv-scarlet-and-violet-151-scyther?page=1","https://tcgplayer-cdn.tcgplayer.com/product/516686_in_200x200.jpg"
"SWSH03: Darkness Ablaze","Pokemon Products (Paginated)","",null,"0.16","0.11","556","https://www.tcgplayer.com/product/219462/pokemon-swsh03-darkness-ablaze-dedenne?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Pokemon GO","Pokemon Search (All)","",null,"0.16","0.1","959","https://www.tcgplayer.com/product/274433/pokemon-pokemon-go-bulbasaur?page=1","https://tcgplayer-cdn.tcgplayer.com/product/274433_in_200x200.jpg"
"SV02: Paldea Evolved","Pokemon Search (All)","",null,"0.16","0.1","1469","https://www.tcgplayer.com/product/497498/pokemon-sv02-paldea-evolved-wigglytuff?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV05: Temporal Forces","Temporal Forces","",null,"0.16","0.1","1195","https://www.tcgplayer.com/product/542795/pokemon-sv05-temporal-forces-pikachu?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV05: Temporal Forces","Pokemon Search (All)","",null,"0.16","0.1","1621184","https://www.tcgplayer.com/product/542828/pokemon-sv05-temporal-forces-relicanth-084-162?page=1","https://tcgplayer-cdn.tcgplayer.com/product/542828_in_200x200.jpg"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"0.16","0.1","52","https://www.tcgplayer.com/product/552687/pokemon-sv06-twilight-masquerade-code-card-twilight-masquerade-elite-trainer-box?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Products (Paginated)","",null,"0.16","0.1","1487","https://www.tcgplayer.com/product/516654/pokemon-sv-scarlet-and-violet-151-dodrio?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH05: Battle Styles","Pokemon Search (All)","",null,"0.16","0.1","962","https://www.tcgplayer.com/product/234123/pokemon-swsh05-battle-styles-level-ball?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH09: Brilliant Stars","All Pokemon Products","",null,"0.16","0.1","1205","https://www.tcgplayer.com/product/257307/pokemon-swsh09-brilliant-stars-double-turbo-energy?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Shining Fates","Pokemon Search (All)","",null,"0.16","0.1","823","https://www.tcgplayer.com/product/232352/pokemon-shining-fates-celebi?page=1","https://tcgplayer-cdn.tcgplayer.com/product/232352_in_200x200.jpg"
"SM - Burning Shadows","Pokemon Products (Paginated)","",null,"0.16","0.08","482","https://www.tcgplayer.com/product/138591/pokemon-sm-burning-shadows-morelull?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SM - Team Up","Pokemon Products (Paginated)","",null,"0.16","0.08","184","https://www.tcgplayer.com/product/184426/pokemon-sm-team-up-fairy-energy-2019-unnumbered?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SM Base Set","Pokemon Search (All)","",null,"0.16","0.08","529","https://www.tcgplayer.com/product/126962/pokemon-sm-base-set-snubbull?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV01: Scarlet & Violet Base Set","Pokemon Search (All)","",null,"0.16","0.08","198944","https://www.tcgplayer.com/product/488056/pokemon-sv01-scarlet-and-violet-base-set-tandemaus-160-198?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV08: Surging Sparks","Pokemon Complete Catalog (30,120+ cards)","",null,"0.16","0.08","1749","https://www.tcgplayer.com/product/589958/pokemon-sv08-surging-sparks-gouging-fire?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Paldean Fates","Pokemon Search (All)","",null,"0.16","0.08","911520","https://www.tcgplayer.com/product/534186/pokemon-sv-paldean-fates-ceruledge-040-091?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
